id,class,c1,c2,c3,c4,c5,c6,c8,c9,c14,c17,c18,c20,c22,c23,c27,c32,c40,c43,c46,c47,c48,c54,c55,c56,c57,c58,c59,c60
128,545988074,1890689837,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
129,545988074,-1155753965,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
130,545988074,-1155753965,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
131,545988074,103633816,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
132,545988074,103633816,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
133,545988074,2134538891,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
134,545988074,2134538891,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
135,545988074,-1035077148,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
136,545988074,-1035077148,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
137,545988074,749547543,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
138,545988074,749547543,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
139,545988074,-758644574,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
140,545988074,-89702313,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
141,545988074,-89702313,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
142,545988074,-577854631,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
143,545988074,-577854631,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
144,545988074,-722874853,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
145,545988074,-722874853,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
146,545988074,-1518156147,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
147,545988074,-1518156147,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
148,545988074,-1468633497,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
149,545988074,-1468633497,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
150,545988074,-1082317950,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
151,545988074,-1082317950,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
152,545988074,1746197231,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
153,545988074,1746197231,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
154,545988074,-2022619466,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
155,545988074,-2022619466,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
156,545988074,1761138403,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
157,545988074,1761138403,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
158,545988074,-578661768,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
159,545988074,-141440989,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
160,545988074,-141440989,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
161,545988074,-1265566495,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
162,545988074,-1265566495,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
163,545988074,530870751,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
164,545988074,530870751,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
165,545988074,1890689837,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
166,545988074,1890689837,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
167,545988074,-1155753965,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
168,545988074,-1155753965,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
169,545988074,103633816,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
170,545988074,103633816,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
171,545988074,2134538891,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
172,545988074,2134538891,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
173,545988074,-1035077148,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
174,545988074,-1035077148,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
175,545988074,749547543,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
176,545988074,749547543,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
177,545988074,-758644574,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
178,545988074,-89702313,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
179,545988074,-89702313,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
180,545988074,-577854631,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
181,545988074,-577854631,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
182,545988074,-722874853,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
183,545988074,-722874853,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
184,545988074,-1518156147,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
185,545988074,-1518156147,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
186,545988074,-1468633497,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
187,545988074,-1468633497,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
188,545988074,-1082317950,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
189,545988074,-1082317950,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
190,545988074,1746197231,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
191,545988074,1746197231,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
192,545988074,-2022619466,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
193,545988074,-2022619466,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
194,545988074,1761138403,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
195,545988074,1761138403,1040736,0,левое,30,200.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
196,545988074,-758613011,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
197,545988074,-89670750,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
198,545988074,-89670750,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
199,545988074,-577823068,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
200,545988074,-577823068,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
201,545988074,-722843290,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
202,545988074,-722843290,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
203,545988074,-1518124584,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
204,545988074,-1518124584,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
205,545988074,-1468601934,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
206,545988074,-1468601934,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
207,545988074,-1082286387,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
208,545988074,-1082286387,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
209,545988074,1746228794,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
210,545988074,1746228794,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
211,545988074,-2022587903,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
212,545988074,-2022587903,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
213,545988074,1761169966,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
214,545988074,1761169966,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
215,545988074,-2042165811,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
216,545988074,1515175096,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
217,545988074,1515175096,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
218,545988074,-732644874,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
219,545988074,-732644874,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
220,545988074,-933304460,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
221,545988074,-933304460,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
222,545988074,182779202,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
223,545988074,182779202,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
224,545988074,1717981352,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
225,545988074,1717981352,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
226,545988074,808861421,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
227,545988074,808861421,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
228,545988074,-1701481184,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
229,545988074,-1701481184,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
230,545988074,1724285497,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
231,545988074,1724285497,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
232,545988074,-1238304852,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
233,545988074,-1238304852,1040736,0,левое,30,250.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
234,545988074,-758613011,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
235,545988074,-89670750,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
236,545988074,-89670750,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
237,545988074,-577823068,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
238,545988074,-577823068,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
239,545988074,-722843290,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
240,545988074,-722843290,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
241,545988074,-1518124584,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
242,545988074,-1518124584,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
243,545988074,-1468601934,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
244,545988074,-1468601934,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
245,545988074,-1082286387,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
246,545988074,-1082286387,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
247,545988074,1746228794,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
248,545988074,1746228794,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
249,545988074,-2022587903,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
250,545988074,-2022587903,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
251,545988074,1761169966,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
252,545988074,1761169966,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
253,545988074,-2042165811,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
254,545988074,1515175096,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
255,545988074,1515175096,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
256,545988074,-732644874,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
257,545988074,-732644874,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
258,545988074,-933304460,1040736,0,левое,30,150.0,0.0,0,"0,20","88,8","88,8",МТ,1.0,0.5,1,1.0,1.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
